wavelength_nm,absorbance
1892.67,1.465792
1893.70,1.490598
1894.72,1.482166
1895.75,1.500372
1896.78,1.500751
1897.80,1.513532
1898.83,1.517626
1899.85,1.532111
1900.88,1.528574
1901.91,1.553215
1902.93,1.555236
1903.96,1.551115
1904.98,1.566911
1906.01,1.559128
1907.03,1.581515
1908.06,1.587774
1909.09,1.579666
1910.11,1.603385
1911.14,1.611625
1912.16,1.599227
1913.19,1.612773
1914.22,1.613170
1915.24,1.620989
1916.27,1.627170
1917.29,1.617026
1918.32,1.637549
1919.35,1.640499
1920.37,1.643996
1921.40,1.642375
1922.42,1.645157
1923.45,1.664276
1924.47,1.661746
1925.50,1.673230
1926.53,1.668820
1927.55,1.675139
1928.58,1.673734
1929.60,1.672083
1930.63,1.681133
1931.66,1.682130
1932.68,1.683507
1933.71,1.680969
1934.73,1.700164
1935.76,1.709739
1936.79,1.701414
1937.81,1.702960
1938.84,1.701816
1939.86,1.691953
1940.89,1.707930
1941.91,1.713049
1942.94,1.712414
1943.97,1.711507
1944.99,1.711180
1946.02,1.713523
1947.04,1.713195
1948.07,1.705425
1949.10,1.699591
1950.12,1.711962
1951.15,1.700385
1952.17,1.699586
1953.20,1.707467
1954.23,1.700884
1955.25,1.706683
1956.28,1.700948
1957.30,1.711818
1958.33,1.703138
1959.36,1.704880
1960.38,1.713209
1961.41,1.702091
1962.43,1.704904
1963.46,1.695577
1964.48,1.691068
1965.51,1.711938
1966.54,1.697910
1967.56,1.701155
1968.59,1.705016
1969.61,1.701385
1970.64,1.695669
1971.67,1.692085
1972.69,1.681947
1973.72,1.685684
1974.74,1.671901
1975.77,1.670772
1976.80,1.691875
1977.82,1.682503
1978.85,1.680710
1979.87,1.679595
1980.90,1.683146
1981.92,1.675367
1982.95,1.665793
1983.98,1.674393
1985.00,1.656718
1986.03,1.665019
1987.05,1.651517
1988.08,1.668362
1989.11,1.660931
1990.13,1.680770
1991.16,1.651682
1992.18,1.656623
1993.21,1.668046
1994.24,1.652200
1995.26,1.648174
1996.29,1.648898
1997.31,1.647216
1998.34,1.658699
1999.36,1.643891
2000.39,1.656906
2001.42,1.647198
2002.44,1.641619
2003.47,1.647174
2004.49,1.648435
2005.52,1.636257
2006.55,1.650840
2007.57,1.642992
2008.60,1.625533
2009.62,1.631773
2010.65,1.652853
2011.68,1.638564
2012.70,1.638691
2013.73,1.653333
2014.75,1.641400
2015.78,1.643014
2016.81,1.644534
2017.83,1.641086
2018.86,1.644994
2019.88,1.648283
2020.91,1.643059
2021.93,1.654399
2022.96,1.644172
2023.99,1.624864
2025.01,1.646182
2026.04,1.642868
2027.06,1.642058
2028.09,1.654173
2029.12,1.646826
2030.14,1.633458
2031.17,1.645629
2032.19,1.649510
2033.22,1.648005
2034.25,1.646424
2035.27,1.653883
2036.30,1.672979
2037.32,1.670167
2038.35,1.654844
2039.37,1.647770
2040.40,1.653513
2041.43,1.652605
2042.45,1.663762
2043.48,1.656082
2044.50,1.659214
2045.53,1.657142
2046.56,1.678440
2047.58,1.674621
2048.61,1.658906
2049.63,1.666238
2050.66,1.656101
2051.69,1.666958
2052.71,1.669035
2053.74,1.672487
2054.76,1.652552
2055.79,1.652721
2056.81,1.648694
2057.84,1.655067
2058.87,1.662709
2059.89,1.674283
2060.92,1.669331
2061.94,1.663120
2062.97,1.662308
2064.00,1.661802
2065.02,1.660550
2066.05,1.649042
2067.07,1.655660
2068.10,1.642909
2069.13,1.667411
2070.15,1.660245
2071.18,1.656960
2072.20,1.670415
2073.23,1.646677
2074.26,1.639674
2075.28,1.648900
2076.31,1.636205
2077.33,1.661186
2078.36,1.643248
2079.38,1.634565
2080.41,1.632636
2081.44,1.638719
2082.46,1.630114
2083.49,1.619877
2084.51,1.626505
2085.54,1.609515
2086.57,1.610806
2087.59,1.608067
2088.62,1.606234
2089.64,1.594159
2090.67,1.587952
2091.70,1.596386
2092.72,1.581069
2093.75,1.585623
2094.77,1.580126
2095.80,1.566152
2096.82,1.577647
2097.85,1.566933
2098.88,1.542028
2099.90,1.555021
2100.93,1.543284
2101.95,1.521153
2102.98,1.533729
2104.01,1.502470
2105.03,1.512945
2106.06,1.505049
2107.08,1.492299
2108.11,1.483024
2109.14,1.479219
2110.16,1.481571
2111.19,1.486042
2112.21,1.465897
2113.24,1.451094
2114.26,1.455012
2115.29,1.471333
2116.32,1.430817
2117.34,1.450882
2118.37,1.435632
2119.39,1.442317
2120.42,1.412448
2121.45,1.422367
2122.47,1.416218
2123.50,1.398118
2124.52,1.398654
2125.55,1.401266
2126.58,1.381687
2127.60,1.387900
2128.63,1.368204
2129.65,1.366707
2130.68,1.367647
2131.70,1.363469
2132.73,1.352284
2133.76,1.337473
2134.78,1.341465
2135.81,1.326989
2136.83,1.338499
2137.86,1.344918
2138.89,1.337517
2139.91,1.330153
2140.94,1.323249
2141.96,1.315219
2142.99,1.323028
2144.02,1.315990
2145.04,1.319302
2146.07,1.305269
2147.09,1.308498
2148.12,1.317876
2149.15,1.316277
2150.17,1.305825
2151.20,1.291853
2152.22,1.329925
2153.25,1.300301
2154.27,1.306311
2155.30,1.299371
2156.33,1.303319
2157.35,1.282903
2158.38,1.315231
2159.40,1.293468
2160.43,1.319383
2161.46,1.307875
2162.48,1.305380
2163.51,1.307245
2164.53,1.305655
2165.56,1.285007
2166.59,1.301759
2167.61,1.292153
2168.64,1.306378
2169.66,1.296807
2170.69,1.293881
2171.71,1.307392
2172.74,1.303546
2173.77,1.300059
2174.79,1.301417
2175.82,1.294800
2176.84,1.286132
2177.87,1.282658
2178.90,1.295259
2179.92,1.281945
2180.95,1.299729
2181.97,1.272584
2183.00,1.281947
2184.03,1.289621
2185.05,1.285300
2186.08,1.283639
2187.10,1.272697
2188.13,1.277444
2189.15,1.257107
2190.18,1.281277
2191.21,1.277369
2192.23,1.261149
2193.26,1.260223
2194.28,1.254617
2195.31,1.256753
2196.34,1.256491
2197.36,1.249507
2198.39,1.246291
2199.41,1.246698
2200.44,1.247407
2201.47,1.250407
2202.49,1.248029
2203.52,1.236528
2204.54,1.239601
2205.57,1.227006
2206.60,1.214692
2207.62,1.231619
2208.65,1.213457
2209.67,1.213794
2210.70,1.210897
2211.72,1.207316
2212.75,1.202000
2213.78,1.204049
2214.80,1.206188
2215.83,1.202345
2216.85,1.196780
2217.88,1.193051
2218.91,1.193356
2219.93,1.193195
2220.96,1.193851
2221.98,1.186749
2223.01,1.190443
2224.04,1.192239
2225.06,1.175546
2226.09,1.184748
2227.11,1.189965
2228.14,1.170664
2229.16,1.168553
2230.19,1.175889
2231.22,1.174434
2232.24,1.181697
2233.27,1.179642
2234.29,1.178354
2235.32,1.171530
2236.35,1.171866
2237.37,1.161204
2238.40,1.175387
2239.42,1.183491
2240.45,1.167242
2241.48,1.168330
2242.50,1.183158
2243.53,1.181818
2244.55,1.171015
2245.58,1.185359
2246.60,1.179991
2247.63,1.179751
2248.66,1.202780
2249.68,1.168611
2250.71,1.172746
2251.73,1.185436
2252.76,1.189616
2253.79,1.185962
2254.81,1.185747
2255.84,1.185521
2256.86,1.198000
2257.89,1.187935
2258.92,1.174505
2259.94,1.188100
2260.97,1.183690
2261.99,1.189699
2263.02,1.190737
2264.04,1.184283
2265.07,1.200407
2266.10,1.193942
2267.12,1.203895
2268.15,1.193886
2269.17,1.187564
2270.20,1.186957
2271.23,1.196706
2272.25,1.188508
2273.28,1.194637
2274.30,1.199322
2275.33,1.192547
2276.36,1.181198
2277.38,1.188416
2278.41,1.183653
2279.43,1.196946
2280.46,1.190163
2281.49,1.196658
2282.51,1.193334
2283.54,1.192663
2284.56,1.192041
2285.59,1.172894
2286.61,1.177078
2287.64,1.184176
2288.67,1.176143
2289.69,1.172587
2290.72,1.181022
2291.74,1.178764
2292.77,1.193812
2293.80,1.164696
2294.82,1.171053
2295.85,1.166785
2296.87,1.176593
2297.90,1.169018
2298.93,1.185162
2299.95,1.163727
2300.98,1.170992
2302.00,1.168458
2303.03,1.180197
2304.05,1.165050
2305.08,1.164044
2306.11,1.175632
2307.13,1.158330
2308.16,1.160386
2309.18,1.158125
2310.21,1.165421
2311.24,1.160154
2312.26,1.143058
2313.29,1.147314
2314.31,1.153436
2315.34,1.152981
2316.37,1.148780
2317.39,1.152132
2318.42,1.153117
2319.44,1.148554
2320.47,1.144001
2321.49,1.133383
2322.52,1.150241
2323.55,1.117899
2324.57,1.139590
2325.60,1.137536
2326.62,1.140456
2327.65,1.135947
2328.68,1.136196
2329.70,1.135343
2330.73,1.122737
2331.75,1.132428
2332.78,1.130796
2333.81,1.125956
2334.83,1.109281
2335.86,1.134059
2336.88,1.125788
2337.91,1.127060
2338.94,1.140311
2339.96,1.127614
2340.99,1.124108
2342.01,1.117077
2343.04,1.120887
2344.06,1.116280
2345.09,1.120211
2346.12,1.119017
2347.14,1.110368
2348.17,1.119346
2349.19,1.107490
2350.22,1.115624
2351.25,1.115726
2352.27,1.118525
2353.30,1.101499
2354.32,1.117758
2355.35,1.124713
2356.38,1.116001
2357.40,1.111625
2358.43,1.115204
2359.45,1.122476
2360.48,1.115999
2361.50,1.121662
2362.53,1.119463
2363.56,1.114758
2364.58,1.108131
2365.61,1.108339
2366.63,1.124271
2367.66,1.112845
2368.69,1.106077
2369.71,1.108492
2370.74,1.107628
2371.76,1.113897
2372.79,1.125066
2373.82,1.105536
2374.84,1.101912
2375.87,1.115318
2376.89,1.122125
2377.92,1.110442
2378.94,1.121458
2379.97,1.117101
2381.00,1.122697
2382.02,1.114118
2383.05,1.121173
2384.07,1.108633
2385.10,1.106807
2386.13,1.099159
2387.15,1.101506
2388.18,1.113800
2389.20,1.123124
2390.23,1.104635
2391.26,1.123818
2392.28,1.120689
2393.31,1.109483
2394.33,1.133674
2395.36,1.114208
2396.38,1.120582
2397.41,1.114120
2398.44,1.137618
2399.46,1.133511
2400.49,1.109316
2401.51,1.117443
2402.54,1.112715
2403.57,1.126335
2404.59,1.115567
2405.62,1.115928
2406.64,1.121866
2407.67,1.124596
2408.70,1.130187
2409.72,1.126364
2410.75,1.110669
2411.77,1.127468
2412.80,1.135483
2413.83,1.116038
2414.85,1.121441
2415.88,1.122456
2416.90,1.131255
2417.93,1.126058
2418.95,1.143290
2419.98,1.144681
2421.01,1.119316
2422.03,1.129572
2423.06,1.130537
2424.08,1.118750
2425.11,1.129569
2426.14,1.140661
2427.16,1.120480
2428.19,1.131173
2429.21,1.131333
2430.24,1.129095
2431.27,1.138052
2432.29,1.126562
2433.32,1.105866
2434.34,1.132197
2435.37,1.138196
2436.39,1.139510
2437.42,1.128345
2438.45,1.128536
2439.47,1.137986
2440.50,1.139299
2441.52,1.133081
2442.55,1.144481
2443.58,1.146836
2444.60,1.141613
2445.63,1.141620
2446.65,1.147626
2447.68,1.138448
2448.71,1.118482
2449.73,1.144722
2450.76,1.140185
2451.78,1.137159
2452.81,1.134511
2453.83,1.150558
2454.86,1.127837
2455.89,1.144871
2456.91,1.133532
2457.94,1.146763
2458.96,1.152140
2459.99,1.141282
2461.02,1.155398
2462.04,1.151568
2463.07,1.145876
2464.09,1.156732
2465.12,1.142784
2466.15,1.146953
2467.17,1.137775
2468.20,1.140650
2469.22,1.155602
2470.25,1.145357
2471.28,1.138885
2472.30,1.168854
2473.33,1.155673
2474.35,1.155929
2475.38,1.149620
2476.40,1.144286
2477.43,1.137091
2478.46,1.161622
2479.48,1.140589
2480.51,1.158427
2481.53,1.157130
2482.56,1.138926
2483.59,1.160650
2484.61,1.150678
2485.64,1.148479
2486.66,1.139045
2487.69,1.165488
2488.72,1.158404
2489.74,1.154685
2490.77,1.146434
2491.79,1.153113
2492.82,1.156059
2493.84,1.167825
2494.87,1.165697
2495.90,1.149620
2496.92,1.150870
2497.95,1.156088
2498.97,1.167156
2500.00,1.168628
